combination_id,timestamp,use_ema,use_macd,use_rsi,use_bollinger,use_atr,prediction_horizon,learning_rate,num_leaves,max_depth,n_estimators,min_child_samples,subsample,colsample_bytree,reg_alpha,reg_lambda,train_rmse,train_mae,train_r2,train_direction_acc,val_rmse,val_mae,val_r2,val_direction_acc,test_rmse,test_mae,test_r2,test_direction_acc,combined_score
53,2025-12-13T14:59:41.556491,True,True,False,False,True,6,0.03,70,4,300,30,0.8,0.8,0.1,0.5,0.001590839398126567,0.0010371615152169227,0.0013173872766095718,0.5067315105865607,0.0017482426872194646,0.0012197938623640357,-0.0007322835841214737,0.5164865613743419,0.0012424447054415007,0.0008858183864870654,0.00026326337019311197,0.5067885840953172,0.49445386061012425
54,2025-12-13T14:59:42.052662,True,True,True,True,True,16,0.05,31,6,300,20,0.8,0.8,0.3,0.3,0.0025626254736092384,0.0017440308668707821,0.010037032527470124,0.5586612070500268,0.002818634067367854,0.002086576628701337,-0.00143597896446912,0.5504306751875521,0.0019288100235929778,0.0014554103104477045,0.0005059877304585125,0.5373714920811337,0.4645573179424593
55,2025-12-13T14:59:42.499720,True,False,True,True,True,6,0.05,50,4,500,10,0.9,0.7,0.1,0.1,0.0015907583795157175,0.0010369954540215163,0.0014191069319171579,0.5244054326552399,0.001748159176583417,0.0012195602136756327,-0.0006366792448793124,0.5308949847603214,0.001242008684940924,0.0008855350239497503,0.0009648305668661372,0.5347741756719313,0.4664678330130096
56,2025-12-13T14:59:42.911637,False,False,True,True,True,6,0.03,31,4,800,10,0.9,0.8,0.1,0.5,0.0015893032363753273,0.001036297958426277,0.003245171223229759,0.5373346776585018,0.0017480541523406435,0.0012195501330144833,-0.0005164522607981059,0.5245220282626767,0.0012421456153387748,0.0008857477556854617,0.0007445328735840029,0.5178719866999169,0.4833701589154219
57,2025-12-13T14:59:43.440440,True,False,False,True,True,6,0.01,70,4,800,10,0.9,0.7,0.3,0.1,0.0015918131781509411,0.0010376682066262407,9.439164148794532e-05,0.5045370974438053,0.001748195456437312,0.0012198675966177362,-0.0006782124527382472,0.5164865613743419,0.001242627468377128,0.0008859094222945484,-3.0879715073650615e-05,0.5067885840953172,0.49445404337305987
58,2025-12-13T14:59:43.901855,True,True,False,False,True,10,0.01,50,4,800,30,0.7,0.7,0.1,0.5,0.002027469380021735,0.0013537934725589393,0.007745388696041466,0.5502758497953373,0.0022563512986803853,0.0016121227003518114,-0.0011075169322185552,0.5345353675450762,0.0015680938132491128,0.0011486923338205972,0.0007487293011271268,0.5203883495145631,0.481179744298686
59,2025-12-13T14:59:44.406466,True,True,True,False,False,6,0.05,50,8,800,20,0.9,0.7,0.1,0.5,0.0015894232965672024,0.0010363180422125326,0.003094570515481787,0.5368009014886425,0.0017479333480960777,0.0012195036704407605,-0.0003781699797678062,0.5350512607370462,0.0012425641035971973,0.0008859338414525463,7.110599281201502e-05,0.5051260737046274,0.4961164903989698
60,2025-12-13T14:59:44.890378,True,True,True,False,False,6,0.05,31,4,800,10,0.9,0.7,0.1,0.3,0.001590589820720097,0.0010370108051035627,0.0016307175412373365,0.5379870707549967,0.001747990617066379,0.0012195322317208259,-0.0004437234704646187,0.5220282626766417,0.0012423375070626957,0.0008858911310461421,0.00043577090086677206,0.516209476309227,0.48503286119783573
61,2025-12-13T14:59:45.333995,True,True,True,True,True,16,0.03,70,6,300,30,0.9,0.7,0.5,0.5,0.002573050297002744,0.0017501772798472768,0.0019662624520673244,0.5371788024449587,0.002818753044893598,0.002087768534728557,-0.0015205240929323516,0.52292303417616,0.001929747730833898,0.0014562485534568273,-0.00046607336721171677,0.5062517365934982,0.4956780111373357
62,2025-12-13T14:59:45.827930,True,True,True,True,True,16,0.01,50,6,300,10,0.8,0.9,0.3,0.1,0.0025747567499414307,0.001751434697539986,0.0006420268897256998,0.5108302177912291,0.002819136113123984,0.0020879318440147517,-0.0017927556490797691,0.52292303417616,0.001929718224470871,0.0014562275481240857,-0.0004354788091767148,0.5062517365934982,0.49567798163097265
63,2025-12-13T14:59:46.333426,True,True,True,True,True,6,0.03,70,6,500,10,0.7,0.7,0.3,0.5,0.001591636600313698,0.0010374976009376482,0.00031621588486052676,0.5045370974438053,0.0017481805841825075,0.0012198211498714417,-0.0006611865784349469,0.5164865613743419,0.001242693936761248,0.0008859567908211551,-0.00013786626751155495,0.5067885840953172,0.494454109841444
64,2025-12-13T14:59:46.780313,False,False,True,True,True,6,0.03,31,8,800,10,0.7,0.8,0.5,0.5,0.0015918654292436146,0.0010377091880698467,2.8746980655358634e-05,0.5045370974438053,0.0017482207332310548,0.0012198992843077815,-0.0007071498573585355,0.5164865613743419,0.001242659032841687,0.0008859107464926233,-8.168470847191855e-05,0.5067885840953172,0.49445407493752447
65,2025-12-13T14:59:47.176674,False,False,True,True,True,10,0.05,70,6,500,30,0.9,0.8,0.5,0.1,0.0020346900733811423,0.0013577441767063123,0.000665109441861822,0.5134365545470725,0.002256538791035857,0.001613148598218736,-0.0012738986521576567,0.5184466019417475,0.0015685883090426163,0.0011492999343434922,0.00011840545611774278,0.4954230235783634,0.5061455647306792
66,2025-12-13T14:59:47.564734,False,False,True,True,True,10,0.03,50,4,800,10,0.9,0.7,0.5,0.1,0.002035019456886271,0.001357930659767839,0.00034153085211785505,0.5134365545470725,0.0022564781815296252,0.0016130098454034904,-0.0012201119396637594,0.5184466019417475,0.001568724650163329,0.0011493317988631347,-5.5420781210457903e-05,0.4954230235783634,0.5061457010717999
67,2025-12-13T14:59:48.042727,True,True,True,False,False,10,0.01,70,4,300,10,0.8,0.7,0.3,0.3,0.0020326276857156552,0.0013564440950042918,0.0026899597549120413,0.5428605327163789,0.0022562600112307762,0.0016125088405158944,-0.0010265129650084415,0.5331484049930652,0.0015681887588874436,0.0011489810896064129,0.0006277194212324089,0.5212205270457697,0.4803476617131177
68,2025-12-13T14:59:48.471812,True,True,True,False,False,6,0.01,31,8,300,20,0.7,0.9,0.1,0.5,0.0015894270697616646,0.0010363739592125383,0.0030898373238662513,0.5360298914655122,0.0017481908080193092,0.0012196728979765822,-0.0006728908916777687,0.516209476309227,0.0012423640654119826,0.0008858252773252311,0.00039303362611631254,0.5112219451371571,0.4900204189282549
69,2025-12-13T14:59:48.921330,True,False,True,True,True,6,0.03,70,4,300,20,0.9,0.9,0.1,0.1,0.0015910774863286707,0.0010372317657436517,0.0010184352379281059,0.5045370974438053,0.0017480485324438595,0.0012197504932647632,-0.0005100190617506328,0.5164865613743419,0.0012424666627657112,0.000885838465494253,0.00022792700870100102,0.5067885840953172,0.4944538825674485
70,2025-12-13T14:59:49.382959,True,False,False,True,True,10,0.05,70,4,800,20,0.8,0.7,0.3,0.3,0.002032693585982768,0.0013567192084897367,0.0026252906923799335,0.5367503114433173,0.0022562535341252637,0.001612990980250861,-0.0010207656264864529,0.5073509015256588,0.0015684218154574264,0.0011492489316129596,0.00033065367385676225,0.5059639389736477,0.49560448284180975
