combination_id,timestamp,use_ema,use_macd,use_rsi,use_bollinger,use_atr,prediction_horizon,learning_rate,num_leaves,max_depth,n_estimators,min_child_samples,subsample,colsample_bytree,reg_alpha,reg_lambda,train_rmse,train_mae,train_r2,train_direction_acc,val_rmse,val_mae,val_r2,val_direction_acc,test_rmse,test_mae,test_r2,test_direction_acc,combined_score
73,2025-12-13T15:15:56.974986,True,True,False,False,True,10,0.03,50,6,800,10,0.7,0.9,0.1,0.3,0.005213594288019107,0.002907004928357704,0.010823713845794836,0.552158386066036,0.003465069884895379,0.0024149864450255304,-0.005980669742971401,0.5440961031350717,0.0037933972403772116,0.002438900634446221,-0.002213042171304469,0.5230002929973631,0.48079310424301414
74,2025-12-13T15:15:57.384312,True,True,False,False,True,10,0.05,31,8,300,20,0.9,0.7,0.3,0.5,0.005207133662110062,0.002903460297766166,0.013273746568144063,0.5608044608733789,0.003464584802285638,0.0024143848064053773,-0.005699030648875336,0.536185174333431,0.0037929034230494204,0.0024397104131025035,-0.0019521267323112657,0.4948725461470847,0.5089203572759647
75,2025-12-13T15:15:57.827095,True,False,True,True,True,6,0.01,31,6,300,30,0.9,0.7,0.1,0.5,0.0039995354873123,0.002193895150900042,0.0022792232471261498,0.5412464766677106,0.002673008069924797,0.0018078518479819952,-0.0029994127335650766,0.5522388059701493,0.0029422661335440086,0.0018593681297425027,-0.0005905736166604836,0.5469710272168569,0.45597123891668717
76,2025-12-13T15:15:58.340782,True,False,False,True,True,6,0.01,70,4,500,30,0.7,0.9,0.1,0.1,0.0040008768100541865,0.002194253333515703,0.001609900532539843,0.5391168180394613,0.00267261544414324,0.0018073774480009868,-0.0027047824922465935,0.5522388059701493,0.00294184691710869,0.0018586203705734975,-0.00030546403672238043,0.5469710272168569,0.45597081970025183
77,2025-12-13T15:15:58.717831,False,False,True,True,True,10,0.03,70,4,300,20,0.7,0.8,0.1,0.5,0.00522164308807009,0.0029090327005854887,0.007767155408251125,0.5495896247102312,0.0034638336480067797,0.002415443110979445,-0.005262988074926422,0.5616759449164958,0.003792434784204517,0.0024370417058133527,-0.0017045461183671229,0.5616759449164958,0.44211648986770874
78,2025-12-13T15:15:59.149875,False,False,True,True,True,6,0.03,31,4,500,30,0.9,0.8,0.3,0.3,0.00393526436817734,0.002179876669998808,0.034087617522468916,0.5483244597557156,0.0026714972228396856,0.0018083020198784933,-0.001865895411059526,0.5469710272168569,0.002940461881042308,0.001861539608758181,0.0006362117496883091,0.5411179397131987,0.46182252216784364
79,2025-12-13T15:15:59.580091,True,False,False,True,True,10,0.05,70,6,300,20,0.7,0.8,0.3,0.5,0.005213164582935648,0.002905173778662526,0.01098676318895897,0.5529728713739741,0.003464799879715982,0.002413779228215684,-0.005823899797406051,0.5616759449164958,0.0037891629974988,0.0024326661911682644,2.307747421237405e-05,0.5616759449164958,0.44211321808100307
80,2025-12-13T15:16:00.097594,True,True,False,False,True,6,0.05,70,8,800,10,0.7,0.8,0.3,0.5,0.0039662744384224595,0.002184882919011999,0.018804768091124746,0.5484497337926715,0.002672816386217373,0.0018101490714291222,-0.0028555659905464825,0.5165349721978344,0.0029418412897080012,0.001860661667494582,-0.00030163711137087823,0.5297044190810652,0.47323742220864273
81,2025-12-13T15:16:00.617140,True,False,True,True,True,16,0.03,50,6,500,20,0.8,0.8,0.5,0.5,0.00668990474819431,0.0038155600134731024,0.015592787679356568,0.551425885302413,0.004343090213698285,0.0031453240772420722,-0.007461174978287799,0.573818608746698,0.004686619961903114,0.003088170724027826,-0.0007559973177535539,0.5799823891987086,0.4247042307631945
82,2025-12-13T15:16:01.075681,True,False,True,True,True,16,0.03,31,6,300,30,0.8,0.9,0.3,0.5,0.0067110759280773254,0.0038204969350697816,0.009352328286515221,0.5507364462550924,0.004343653636044208,0.003145401151530606,-0.007722584679366928,0.573818608746698,0.004686252601452031,0.0030876964681712886,-0.000599115057643429,0.5802759025535662,0.42441035004788585
83,2025-12-13T15:16:01.500971,True,True,False,False,True,6,0.01,50,4,500,10,0.7,0.8,0.3,0.1,0.0039804923510243185,0.002189802690816404,0.011757574282637018,0.5447541497024742,0.002672219971847219,0.0018077586112285704,-0.0024080599503815137,0.5522388059701493,0.002941470126467865,0.0018592955845508638,-4.924295489017183e-05,0.546678372841674,0.45626309728479386
84,2025-12-13T15:16:02.022420,True,True,True,True,True,6,0.03,70,8,800,30,0.9,0.7,0.5,0.5,0.003998962426634267,0.0021935126215329465,0.002565113238908956,0.5430003131850923,0.002672474706969478,0.0018075556171914175,-0.0025991824726441237,0.5522388059701493,0.0029419782153503873,0.0018590251952471306,-0.0003947557525625367,0.5469710272168569,0.4559709509984935
85,2025-12-13T15:16:02.535202,True,False,True,True,True,10,0.01,70,8,800,10,0.8,0.7,0.3,0.5,0.0052350425090020546,0.0029107381239169136,0.0026682223242433523,0.5472088215024121,0.0034624689858084898,0.002411798510155237,-0.004471048101662545,0.5616759449164958,0.0037900940548518222,0.0024321719092918336,-0.0004684032313220232,0.5616759449164958,0.44211414913835606
86,2025-12-13T15:16:02.946426,True,False,True,True,True,6,0.01,50,6,300,20,0.7,0.8,0.1,0.1,0.003995858730567432,0.002192894094704613,0.004112781391662712,0.5428124021296586,0.0026726320772606114,0.0018078440132672476,-0.0027172632689114185,0.5522388059701493,0.002941998158868999,0.0018592232666490875,-0.0004083190474579723,0.5469710272168569,0.4559709709420121
87,2025-12-13T15:16:03.329227,True,True,False,False,True,10,0.03,50,4,500,20,0.7,0.9,0.1,0.3,0.005222527015387977,0.002908952626886983,0.00743119374354706,0.5497149301422216,0.0034647908121181498,0.0024147302968525355,-0.005818635196277455,0.5616759449164958,0.003791319831268016,0.002436046377138372,-0.001115642517034665,0.5599179607383533,0.4438733590929147
88,2025-12-13T15:16:03.882813,True,True,False,False,True,16,0.01,50,8,500,30,0.9,0.7,0.1,0.3,0.006591336061126403,0.0037837055421933454,0.044387486568124745,0.578314008147916,0.00434122712394239,0.0031478914596676797,-0.0065970031980675525,0.5673613149398298,0.00468948723484233,0.003091969049773372,-0.0019808964453646993,0.577047255650132,0.42764223158471026
89,2025-12-13T15:16:04.286028,True,True,True,False,False,6,0.01,70,4,800,30,0.9,0.8,0.3,0.3,0.0039734393230486985,0.002187841781726726,0.01525660189298128,0.5469464453492013,0.0026720318256170635,0.0018075774992488728,-0.0022669094013443303,0.5522388059701493,0.002941507913738107,0.0018594146689121767,-7.493716363682346e-05,0.5469710272168569,0.45597048069688123
90,2025-12-13T15:16:04.672485,True,True,True,False,False,16,0.03,50,4,500,20,0.9,0.9,0.5,0.5,0.006718774756312261,0.0038229691788422954,0.0070781174064414865,0.5465371356941398,0.004342700443026106,0.003144379426323321,-0.007280353867252565,0.5741121221015556,0.004686588770664264,0.003087894912087125,-0.000742676538290743,0.5793953624889933,0.425291226281671
91,2025-12-13T15:16:05.190866,True,False,False,True,True,16,0.05,31,6,500,20,0.9,0.9,0.5,0.1,0.006694641106066602,0.003816299508983947,0.014198401505295055,0.5511751801942965,0.004343025107232432,0.003144950562242593,-0.0074309698746772845,0.5741121221015556,0.004686993930560334,0.003088633408914065,-0.0009157142614146796,0.5793953624889933,0.42529163144156706
92,2025-12-13T15:16:05.564056,False,False,True,True,True,10,0.05,31,4,800,20,0.8,0.8,0.1,0.1,0.00520868608539453,0.0029051440893820887,0.012685305689177362,0.5538500093979074,0.0034648797089625407,0.002415857699863283,-0.005870248846050252,0.5616759449164958,0.0037905122484221607,0.0024380641002339485,-0.0006891959239310186,0.5616759449164958,0.4421145673319264
93,2025-12-13T15:16:06.008485,False,False,True,True,True,6,0.03,70,4,300,20,0.9,0.9,0.3,0.3,0.003924831522134251,0.0021788307871798565,0.03920232204953167,0.5476980895709365,0.0026720103722456313,0.0018085496121665687,-0.002250815343064705,0.546678372841674,0.0029415443766673778,0.0018620060416527527,-9.973117322847891e-05,0.5384840503365526,0.4644574940401148
94,2025-12-13T15:16:06.389217,True,True,False,False,True,16,0.03,31,4,500,20,0.8,0.9,0.5,0.1,0.00671982559881546,0.003823411533955971,0.006767499428999235,0.5465371356941398,0.004345450005045636,0.0031471116301882954,-0.008556268065849304,0.5741121221015556,0.004687316080669504,0.003092081924432493,-0.0010533104233343416,0.5793953624889933,0.42529195359167626
95,2025-12-13T15:16:06.863484,True,False,False,True,True,6,0.01,31,4,500,10,0.8,0.8,0.5,0.3,0.004000351761824611,0.0021940175020771,0.0018719273744531861,0.5391168180394613,0.0026727007372873363,0.0018074623620640076,-0.002768783625203719,0.5522388059701493,0.0029418208384930722,0.001858764676883546,-0.0002877292824627897,0.5469710272168569,0.45597079362163623
96,2025-12-13T15:16:07.317905,True,False,True,True,True,10,0.03,50,8,800,10,0.9,0.9,0.5,0.5,0.005225291325700674,0.0029076879697030847,0.006380172150211139,0.5539753148298979,0.003462596199186214,0.002412514050669735,-0.004544859305620763,0.5616759449164958,0.0037900762387949,0.0024328846792266764,-0.00045899746995092805,0.5616759449164958,0.44211413132229915
97,2025-12-13T15:16:07.808054,False,False,True,True,True,16,0.03,50,8,800,20,0.8,0.7,0.3,0.3,0.006705330384875245,0.00381761123108439,0.01104784554692606,0.5525540582889377,0.00434309414831959,0.0031449598577129767,-0.0074630003974265335,0.5741121221015556,0.004686457263891783,0.0030877326506129964,-0.0006865151810686587,0.5793953624889933,0.4252910947748985
98,2025-12-13T15:16:08.277607,True,False,True,True,True,10,0.01,50,8,800,20,0.9,0.7,0.1,0.3,0.005231557720915585,0.0029098248499832106,0.003995559450530206,0.5482739176743312,0.003463245238112022,0.002412697335306848,-0.0049214841178799595,0.5616759449164958,0.003789898238682148,0.0024336590688578,-0.0003650269947697016,0.5616759449164958,0.4421139533221864
99,2025-12-13T15:16:08.773672,True,True,True,True,True,10,0.05,31,4,800,10,0.8,0.8,0.3,0.1,0.005213242791885409,0.00290733947356278,0.010957088213029209,0.5529728713739741,0.0034627729196540264,0.0024124914163453884,-0.004647399802633956,0.5616759449164958,0.003789885094365533,0.0024331881725834946,-0.0003580879737112852,0.5616759449164958,0.44211394017786976
